Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
4038 Htp 9Hemi0,DVB-S1600,1,Ecuavisa Quito,,?-?MPEG-2/SD,101,256 Spa,BISSDirector,NOS482240203,4038 H,tp 9,0,"BISS,Director",,,
4109 Htp 11Hemi0,DVB-S28PSK96003/4,,,,,,7.9,,J Figueroa221130,4109 H,tp 11,0,,,,
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,,,,,,7.9,,R Chavez231018,4155 V,tp 12,0,,,,
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,,,,,,7.9,,R Chavez231018,4172 V,tp 12,0,,,,
11968 Htp 26North America,,,,,,,,,Cyberham240306,11968 H,tp 26,,,,,
4109 Htp 11Hemi0,DVB-S28PSK96003/4,8,Once México,,MPEG-4/HD,319,311 Spa,,,4109 H,tp 11,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4109 Htp 11Hemi0,DVB-S28PSK96003/4,8,Once México,,MPEG-4/HD,319,311 Spa,,,4109 H,tp 11,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4109 Htp 11Hemi0,DVB-S28PSK96003/4,8,Once México,,MPEG-4/HD,319,311 Spa,,,4109 H,tp 11,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4109 Htp 11Hemi0,DVB-S28PSK96003/4,8,Once México,,MPEG-4/HD,319,311 Spa,,,4109 H,tp 11,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,4,Once México,,MPEG-2/SD,97,102 Spa,,,4155 V,tp 12,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,4,Once México,,MPEG-2/SD,97,102 Spa,,,4155 V,tp 12,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,4,Once México,,MPEG-2/SD,97,102 Spa,,,4155 V,tp 12,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,4,Once México,,MPEG-2/SD,97,102 Spa,,,4155 V,tp 12,0,,,Once México,https://www.lyngsat.com/tvchannels/mx/Once-Mexico.html
4109 Htp 11Hemi0,DVB-S28PSK96003/4,9,Once niñas y niños,,MPEG-4/SD,49,51 Spa,,,4109 H,tp 11,0,,,Once niñas y niños,https://www.lyngsat.com/tvchannels/mx/Once-ninas-y-ninos.html
4118 Htp 11Hemi0,DVB-S1550,,Grupo Radio Centro,,,,,,R Chavez231024,4118 H,tp 11,0,,https://www.lyngsat.com/providers/mx/Grupo-Radio-Centro.html,,
4118 Htp 11Hemi0,DVB-S1550,,Universal Guadalajara,,,,80 Spa,,,4118 H,tp 11,0,,,Universal Guadalajara,https://www.lyngsat.com/radiochannels/mx/Universal-Guadalajara.html
4118 Htp 11Hemi0,DVB-S1550,,Universal Monterrey,,,,80 Spa,,,4118 H,tp 11,0,,,Universal Monterrey,https://www.lyngsat.com/radiochannels/mx/Universal-Monterrey.html
4118 Htp 11Hemi0,DVB-S1550,,Alfa 91.3 FM,,,,83 Spa,,,4118 H,tp 11,0,,,Alfa 91.3 FM,https://www.lyngsat.com/radiochannels/mx/Alfa-913-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Alfa 91.3 FM,,,,83 Spa,,,4118 H,tp 11,0,,,Alfa 91.3 FM,https://www.lyngsat.com/radiochannels/mx/Alfa-913-FM.html
4118 Htp 11Hemi0,DVB-S1550,,El Fonógrafo 690 FM,,,,84 Spa,,,4118 H,tp 11,0,,,El Fonógrafo 690 FM,https://www.lyngsat.com/radiochannels/mx/El-Fonografo-690-FM.html
4118 Htp 11Hemi0,DVB-S1550,,El Fonógrafo 690 FM,,,,84 Spa,,,4118 H,tp 11,0,,,El Fonógrafo 690 FM,https://www.lyngsat.com/radiochannels/mx/El-Fonografo-690-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Radio Centro 1030 AM,,,,8. Spa,,,4118 H,tp 11,0,,,Radio Centro 1030 AM,https://www.lyngsat.com/radiochannels/mx/Radio-Centro-1030-AM.html
4118 Htp 11Hemi0,DVB-S1550,,Radio Centro 1030 AM,,,,8. Spa,,,4118 H,tp 11,0,,,Radio Centro 1030 AM,https://www.lyngsat.com/radiochannels/mx/Radio-Centro-1030-AM.html
4118 Htp 11Hemi0,DVB-S1550,,Radio Red 1110 AM,,,,85 Spa,,,4118 H,tp 11,0,,,Radio Red 1110 AM,https://www.lyngsat.com/radiochannels/mx/Radio-Red-1110-AM.html
4118 Htp 11Hemi0,DVB-S1550,,Radio Red 1110 AM,,,,85 Spa,,,4118 H,tp 11,0,,,Radio Red 1110 AM,https://www.lyngsat.com/radiochannels/mx/Radio-Red-1110-AM.html
4118 Htp 11Hemi0,DVB-S1550,,La Z 107.3 FM,,,,90 Spa,,,4118 H,tp 11,0,,,La Z 107.3 FM,https://www.lyngsat.com/radiochannels/mx/La-Z-1073-FM.html
4118 Htp 11Hemi0,DVB-S1550,,La Z 107.3 FM,,,,90 Spa,,,4118 H,tp 11,0,,,La Z 107.3 FM,https://www.lyngsat.com/radiochannels/mx/La-Z-1073-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Joya 93.7 FM,,,,91 Spa,,,4118 H,tp 11,0,,,Joya 93.7 FM,https://www.lyngsat.com/radiochannels/mx/Joya-937-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Joya 93.7 FM,,,,91 Spa,,,4118 H,tp 11,0,,,Joya 93.7 FM,https://www.lyngsat.com/radiochannels/mx/Joya-937-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Universal 88.1 FM,,,,92 Spa,,,4118 H,tp 11,0,,,Universal 88.1 FM,https://www.lyngsat.com/radiochannels/mx/Universal-881-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Universal 88.1 FM,,,,92 Spa,,,4118 H,tp 11,0,,,Universal 88.1 FM,https://www.lyngsat.com/radiochannels/mx/Universal-881-FM.html
4118 Htp 11Hemi0,DVB-S1550,,Universal Stereo Online,,,,93 Spa,,,4118 H,tp 11,0,,,Universal Stereo Online,https://www.lyngsat.com/radiochannels/mx/Universal-Stereo-Online.html
4118 Htp 11Hemi0,DVB-S1550,,Universal Stereo Online,,,,93 Spa,,,4118 H,tp 11,0,,,Universal Stereo Online,https://www.lyngsat.com/radiochannels/mx/Universal-Stereo-Online.html
4124 Htp 11Hemi0,DVB-S28PSK36093/4,,Canal 10 Chiapas,,,,7.9,,R Chavez231018,4124 H,tp 11,0,,https://www.lyngsat.com/providers/mx/Canal-10-Chiapas.html,Canal 10 Chiapas,https://www.lyngsat.com/tvchannels/mx/Canal-10-Chiapas.html
4124 Htp 11Hemi0,DVB-S28PSK36093/4,,Canal 10 Chiapas,,MPEG-4/HD,257,258 Spa,,,4124 H,tp 11,0,,https://www.lyngsat.com/providers/mx/Canal-10-Chiapas.html,Canal 10 Chiapas,https://www.lyngsat.com/tvchannels/mx/Canal-10-Chiapas.html
4124 Htp 11Hemi0,DVB-S28PSK36093/4,,Prende y Aprende,,MPEG-4/HD,261,262 Spa,,,4124 H,tp 11,0,,,Prende y Aprende,https://www.lyngsat.com/tvchannels/mx/Prende-y-Aprende.html
4132 Vtp 12Hemi0,DVB-S2QPSK64003/4,,Justicia TV (Mexico),,MPEG-4/HD,512,4.04112 Spa,,R Chavez231018,4132 V,tp 12,0,,,,
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,,,4.0,,R Chavez231018,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,,,4.0,,R Chavez231018,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,,,4.0,,R Chavez231018,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,,,4.0,,R Chavez231018,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/HD,49,51 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/HD,49,51 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/HD,49,51 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/HD,49,51 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/SD,65,67 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/SD,65,67 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/SD,65,67 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4141 Vtp 12Hemi0,DVB-S2QPSK66663/4,,Canal del Congreso 45.1,,MPEG-4/SD,65,67 Spa,,,4141 V,tp 12,0,,https://www.lyngsat.com/providers/mx/Canal-del-Congreso-451.html,Canal del Congreso 45.1,https://www.lyngsat.com/tvchannels/mx/Canal-del-Congreso-451.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,1,Canal Catorce,,MPEG-2/HD,49,51 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,1,Canal Catorce,,MPEG-2/HD,49,51 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,1,Canal Catorce,,MPEG-2/HD,49,51 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,1,Canal Catorce,,MPEG-2/HD,49,51 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,9,Canal Catorce,,MPEG-4/HD,161,163 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,9,Canal Catorce,,MPEG-4/HD,161,163 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,9,Canal Catorce,,MPEG-4/HD,161,163 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,9,Canal Catorce,,MPEG-4/HD,161,163 Spa,,,4155 V,tp 12,0,,,Canal Catorce,https://www.lyngsat.com/tvchannels/mx/Canal-Catorce.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,2,Canal 22 Nacional,,MPEG-2/SD,65,67 Spa,,,4155 V,tp 12,0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,2,Canal 22 Nacional,,MPEG-2/SD,65,67 Spa,,,4155 V,tp 12,0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,1,Canal 22 Nacional,,MPEG-4/HD,49,51 Spa,,,4172 V,tp 12,0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,1,Canal 22 Nacional,,MPEG-4/HD,49,51 Spa,,,4172 V,tp 12,0,,,Canal 22 Nacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Nacional.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,3,TV UNAM,,MPEG-2/SD,81,83 Spa,,,4155 V,tp 12,0,,,TV UNAM,https://www.lyngsat.com/tvchannels/mx/TV-UNAM.html
4155 Vtp 12Hemi0,DVB-S28PSK144003/4,5,(feeds),,,113,115,,,4155 V,tp 12,0,,,,
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,2,Canal 22.2,,MPEG-4/HD,65,67 Spa,,,4172 V,tp 12,0,,,Canal 22.2,https://www.lyngsat.com/tvchannels/mx/Canal-222.html
4172 Vtp 12Hemi0,DVB-S28PSK133303/4,4,Canal 22 Internacional,,MPEG-4/HD,97,99 Spa,,,4172 V,tp 12,0,,,Canal 22 Internacional,https://www.lyngsat.com/tvchannels/mx/Canal-22-Internacional.html
11978 Htp 26North America,DVB-S28PSK82005/6,,(CBC feeds),,,,,,Cyberham240307,11978 H,tp 26,,,,,
11988 Htp 26North America,DVB-S28PSK82005/6,,(CBC feeds),,,,,,Cyberham240307,11988 H,tp 26,,,,,
,,,,,,,,,,,,,,,DVB-S1600,BISSDirector
,,,,,,,,,,,,,,,DVB-S2QPSK64003/4,
